YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
85,11,17,9,146,11.8,15.3,3.9,10,7.2,999,1012.4,6.1,4.6,999,99
85,11,17,10,140,11.7,15.3,4.2,10,7.4,999,1012.9,6,4.6,999,99
85,11,17,11,139,11.9,15.2,3.9,10,7.2,999,1013.1,6,4.6,999,99
85,11,17,12,142,11.4,14.3,3.7,10,6.8,999,1013.7,5.9,4.6,999,99
85,11,17,13,139,10.6,14,3.6,10,6.9,999,1013.8,5.8,4.6,999,99
85,11,17,14,134,11.8,14.8,3.8,10,6.9,999,1013.8,5.8,4.6,999,99
85,11,17,15,135,10.5,13.2,4.1,10,7.3,999,1014.2,5.6,4.6,999,99
85,11,17,16,129,12.3,15.9,3.7,10,7.1,999,1013.9,5.6,4.6,999,99
85,11,17,17,125,10.2,13.5,4,10,7.4,999,1014.6,5.4,4.6,999,99
85,11,17,18,125,9.8,13.3,3.7,10,7.4,999,1014.6,5.5,4.6,999,99
85,11,17,19,122,10.9,13.9,3.2,10,6.8,999,1014.7,5.4,4.6,999,99
85,11,17,20,122,10.8,13.5,3.4,9.1,7.1,999,1015,5.5,4.6,999,99
85,11,17,21,122,10.6,14.6,3.5,10,7.2,999,1015.2,5.4,4.6,999,99
85,11,17,22,120,10.4,13.3,3.2,10,6.9,999,1015.6,5.4,4.5,999,99
85,11,17,23,117,10.1,12.9,3.3,10,7.1,999,1015.1,5.2,4.5,999,99
85,11,18,0,110,9.4,11.9,3.1,10,6.9,999,1014.8,5.2,4.5,999,99
85,11,18,1,107,8.6,10.9,3.3,9.1,7.1,999,1014.2,5.1,4.5,999,99
85,11,18,2,103,8.2,11.2,3.3,10,6.9,999,1013.6,4.8,4.6,999,99
85,11,18,3,97,8.3,11.4,3.2,10,7,999,1013.3,4.8,4.6,999,99
85,11,18,4,96,9.2,12,3,10,6.7,999,1013.1,4.8,4.5,999,99
85,11,18,5,98,10.1,14.4,3.3,9.1,6.9,999,1012.3,4.8,4.5,999,99
85,11,18,6,93,10.6,14,3.1,9.1,6.6,999,1011.6,4.8,4.6,999,99
85,11,18,7,97,11.4,15.5,3.4,9.1,6.9,999,1010.8,4.9,4.5,999,99
85,11,18,8,94,12,16.1,3.2,7.7,6.5,999,1010.2,4.9,4.5,999,99
85,11,18,9,93,11.4,15.5,3.3,8.3,6.6,999,1009.6,4.7,4.5,999,99
85,11,18,10,94,11.1,15.1,3.7,9.1,6.9,999,1009,4.3,4.6,999,99
85,11,18,11,91,10.3,14.1,3.4,10,7,999,1008.5,4.3,4.6,999,99
85,11,18,12,98,10.3,14.6,3.4,9.1,7.1,999,1007.9,4.3,4.6,999,99
85,11,18,13,99,10.7,13.6,4.2,10,7.7,999,1007,4.4,4.5,999,99
85,11,18,14,100,10.7,14.6,3.7,10,7.3,999,1006.5,4.7,4.5,999,99
85,11,18,15,100,11.1,14.4,4.2,10,7.5,999,1005.8,4.7,4.5,999,99
85,11,18,16,101,10.9,15,4.3,11.1,7.7,999,1005.3,4.8,4.5,999,99
85,11,18,17,100,10.1,13.8,4.5,11.1,7.7,999,1005,4.8,4.5,999,99
85,11,18,18,98,9.4,12.8,4.1,10,7.4,999,1004.6,4.8,4.6,999,99
85,11,18,19,94,9.2,12.7,4.6,11.1,8.2,999,1004.3,4.7,4.6,999,99
85,11,18,20,94,9.5,12.9,4.6,10,8,999,1003.8,4.7,4.6,999,99
85,11,18,21,95,10,14,4.5,11.1,8.2,999,1003.2,4.7,4.6,999,99
85,11,18,22,100,9.4,12.8,4.7,11.1,8.4,999,1002.7,4.8,4.6,999,99
85,11,18,23,99,9.8,12.8,4.3,11.1,8.3,999,1001.9,4.9,4.6,999,99
85,11,19,0,100,10.2,13.1,4.6,12.5,8.4,999,1001.2,5,4.6,999,99
85,11,19,1,99,10.7,14.6,4.9,11.1,8.7,999,1000.3,5,4.6,999,99
85,11,19,2,104,10.8,14.1,5.1,11.1,8.9,999,999.7,5.1,4.6,999,99
85,11,19,3,104,11.4,15.4,4.9,11.1,8.5,999,999.6,5.2,4.6,999,99
85,11,19,4,106,10.5,14.1,4.6,11.1,8.2,999,999.6,5.3,4.6,999,99
85,11,19,5,111,11.3,15.2,5,11.1,8.4,999,999.4,5.5,4.6,999,99
85,11,19,6,104,11.1,15.2,4.9,12.5,8.2,999,999.2,5.7,4.6,999,99
85,11,19,7,105,11.4,15.9,5.3,11.1,8.3,999,999,5.5,4.6,999,99
85,11,19,8,106,11.7,16.1,5.3,12.5,8.2,999,999.1,5.4,4.6,999,99
85,11,19,9,106,10.8,15.3,4.7,11.1,8.1,999,998.6,5.5,4.6,999,99
85,11,19,10,99,10.7,15.7,5.9,12.5,9.1,999,998,5.5,4.6,999,99
85,11,19,11,99,11.4,15.7,4.8,12.5,8.3,999,997.4,5.6,4.6,999,99
85,11,19,12,101,11.3,15.1,4.8,11.1,8.3,999,996.9,5.5,4.6,999,99
85,11,19,13,109,11.4,15.5,4.7,11.1,8.2,999,996.6,5.8,4.6,999,99
85,11,19,14,110,10.6,13.9,4.5,11.1,8.1,999,996.5,5.6,4.6,999,99
85,11,19,15,112,10.5,13.5,4.3,11.1,8.2,999,996.5,5.5,4.6,999,99
85,11,19,16,109,10.5,13.5,4.5,11.1,8.2,999,996,5.5,4.6,999,99
85,11,19,17,105,11.8,15.6,4.2,10,7.9,999,995.7,5.5,4.6,999,99
85,11,19,18,104,12.2,17.6,4.2,11.1,7.7,999,994.9,5.8,4.6,999,99
85,11,19,19,95,13.1,18.1,4.8,11.1,8,999,993.9,5.9,4.6,999,99
85,11,19,20,90,12.6,17.9,4.8,11.1,7.7,999,993.3,5.9,4.6,999,99
85,11,19,21,92,13.7,20.1,4.6,11.1,7.7,999,992.3,6.3,4.6,999,99
85,11,19,22,92,13.3,18.3,5,11.1,7.7,999,991,6.2,4.6,999,99
85,11,19,23,95,14.2,19,5.1,11.1,7.9,999,989.4,6,4.6,999,99
85,11,20,0,99,14.2,20.8,5.8,11.1,8.3,999,987.7,6.1,4.6,999,99
85,11,20,1,104,15,20.2,5.8,11.1,8.2,999,986.3,5.9,4.6,999,99
85,11,20,2,111,14.4,18.2,5.5,11.1,8.3,999,985.9,5.8,4.5,999,99
85,11,20,3,122,13.7,18.5,5.1,11.1,8,999,985.8,5.8,4.6,999,99
85,11,20,4,124,14.7,19.2,6.4,11.1,8.9,999,986.3,5.9,4.6,999,99
85,11,20,5,127,14.5,19.2,5.7,11.1,8.3,999,987.1,5.7,4.5,999,99
85,11,20,6,131,13.6,17.5,5.4,11.1,8.5,999,987.8,5.6,4.5,999,99
85,11,20,7,134,15,19.1,5.5,11.1,8.5,999,988.2,5.6,4.5,999,99
85,11,20,8,148,16.2,21.7,6,11.1,8.9,999,989.9,5.6,4.5,999,99
85,11,20,9,152,15.2,20.2,5.9,11.1,8.4,999,992.6,5.5,4.5,999,99
85,11,20,10,153,13.3,17.2,5.3,11.1,8.3,999,994.9,5.1,4.5,999,99
85,11,20,11,155,12.1,15,5.4,11.1,8.1,999,996.8,5.7,4.6,999,99
85,11,20,12,141,10.4,13.9,5.5,11.1,8.7,999,998.2,5.5,4.5,999,99
85,11,20,13,141,9.4,12.4,4.8,11.1,8.2,999,999,5.3,4.5,999,99
85,11,20,14,132,7.9,9.7,5.6,11.1,8.8,999,999.5,5.2,4.5,999,99
85,11,20,15,130,7.3,9.2,4.7,11.1,8.5,999,999.4,5.1,4.5,999,99
85,11,20,16,132,6.3,7.7,4.7,11.1,8.5,999,999.2,5,4.5,999,99
85,11,20,17,112,6.2,8.6,4.2,11.1,8.2,999,999.3,5,4.5,999,99
85,11,20,18,109,5.4,7.1,3.9,11.1,8.1,999,998.8,5,4.5,999,99
85,11,20,19,103,5.1,6.3,3.9,11.1,8.2,999,998.1,4.9,4.5,999,99
85,11,20,20,110,3.9,5,3.7,11.1,8.1,999,998.1,4.8,4.5,999,99
85,11,20,21,107,2.6,3.5,3.4,11.1,7.7,999,997.4,4.8,4.5,999,99
85,11,20,22,107,2.2,3.1,3.8,10,8.2,999,996.7,4.8,4.5,999,99
85,11,20,23,86,2.5,3.8,3.4,10,8.1,999,996,4.7,4.5,999,99
85,11,21,0,104,1.8,2.6,3.4,10,7.9,999,995.4,4.7,4.5,999,99
85,11,21,1,155,1.8,2.3,3.3,10,7.8,999,995.3,4.7,4.6,999,99
85,11,21,2,195,0.5,1,3.4,10,7.9,999,995,4.6,4.6,999,99
85,11,21,3,222,0.9,1.4,3.3,10,7.8,999,995.1,4.5,4.6,999,99
85,11,21,4,278,0.1,0.4,3.1,9.1,7.6,999,995.1,4.4,4.6,999,99
85,11,21,5,278,0.1,0.6,3.1,10,8,999,995.4,3.8,4.6,999,99
85,11,21,6,246,0.8,1.2,3,10,7.7,999,995.2,3.4,4.5,999,99
85,11,21,7,274,0.8,1.4,2.7,10,7.5,999,995.3,3.3,4.5,999,99
85,11,21,8,292,1.6,2.3,2.8,11.1,7.9,999,995.3,2.9,4.5,999,99
85,11,21,9,277,2.5,3.1,3.3,11.1,8.6,999,995.6,3.1,4.5,999,99
85,11,21,10,278,3.7,4.4,3.5,11.1,8.7,999,995.7,3.4,4.5,999,99
85,11,21,11,309,4.4,5.3,3.4,12.5,9.2,999,995,3.8,4.5,999,99
85,11,21,12,310,4.6,5.7,3.2,11.1,8.7,999,995.2,3.8,4.5,999,99
85,11,21,13,325,5.1,6.3,3.3,11.1,8.9,999,994.9,3.8,4.5,999,99
85,11,21,14,305,5.8,6.9,3.8,12.5,9.3,999,994.3,3.8,4.5,999,99
85,11,21,15,306,6.6,7.9,3.7,12.5,9.5,999,993.6,3.9,4.6,999,99
85,11,21,16,302,7.2,9.4,3.9,12.5,9.6,999,993.1,3.8,4.6,999,99
85,11,21,17,311,7.6,9.7,3.9,12.5,9.6,999,992.9,3.9,4.6,999,99
85,11,21,18,307,7,8.6,3.7,12.5,9.2,999,992.8,3.9,4.6,999,99
85,11,21,19,299,6.1,7.4,3.5,11.1,9,999,992.9,4,4.6,999,99
85,11,21,20,292,6.9,8.3,3.2,12.5,8.5,999,993.2,3.8,4.6,999,99
85,11,21,21,276,7,8.7,3.3,12.5,8.5,999,993.8,3.9,4.6,999,99
85,11,21,22,275,7.3,9.8,3.3,12.5,9,999,993.9,3.7,4.6,999,99
85,11,21,23,259,8.1,10.1,3.2,12.5,8.6,999,994.4,3.5,4.6,999,99
85,11,22,0,254,8.4,9.9,3.1,11.1,8.3,999,995.2,3.4,4.6,999,99
85,11,22,1,258,8.2,10.5,2.8,12.5,7.9,999,995.9,3.5,4.6,999,99
85,11,22,2,252,7.5,9.2,2.9,12.5,8.4,999,997.2,3.6,4.6,999,99
85,11,22,3,246,6.1,7.7,3.1,12.5,8.6,999,998.6,3.7,4.6,999,99
85,11,22,4,221,4.7,6.5,2.8,12.5,8.2,999,1000.1,3.1,4.6,999,99
85,11,22,5,191,4.4,5.4,2.9,12.5,8.9,999,1001.4,2.8,4.6,999,99
85,11,22,6,189,4.2,5.2,3.1,12.5,9.2,999,1002.5,2.8,4.5,999,99
85,11,22,7,202,2.9,4.1,3.1,12.5,9.1,999,1003.4,3.2,4.5,999,99
85,11,22,8,172,2.2,3.1,3.4,12.5,9.6,999,1004.3,3.3,4.5,999,99
85,11,22,9,121,4.7,5.7,3.3,12.5,9.6,999,1004.8,3.5,4.5,999,99
85,11,22,10,128,3.4,4.4,3,12.5,9.2,999,1005,3.5,4.5,999,99
85,11,22,11,119,4,4.9,2.7,11.1,8.9,999,1005.6,3.8,4.5,999,99
85,11,22,12,91,4.2,5.3,3,12.5,9.2,999,1005.5,3.9,4.6,999,99
85,11,22,13,63,4.4,5.5,2.9,12.5,9.1,999,1005.1,3.9,4.6,999,99
85,11,22,14,89,4,4.9,2.8,12.5,9.1,999,1004.7,3.8,4.6,999,99
85,11,22,15,44,4.3,5.3,3,12.5,9.5,999,1004.1,3.8,4.5,999,99
85,11,22,16,48,4.9,6.2,2.9,11.1,9.3,999,1003.5,4.1,4.6,999,99
85,11,22,17,59,3.7,4.5,2.9,11.1,9,999,1003.2,4.4,4.6,999,99
85,11,22,18,59,3.9,4.6,2.9,11.1,9.3,999,1002.6,4.7,4.6,999,99
85,11,22,19,60,4.1,5.4,2.7,11.1,8.6,999,1002.4,4.7,4.6,999,99
85,11,22,20,54,4,4.6,2.4,11.1,8,999,1002.3,4.8,4.6,999,99
85,11,22,21,89,3.3,4.1,2.4,11.1,8.1,999,1002.1,4.9,4.6,999,99
85,11,22,22,105,4.2,5.4,2.4,11.1,8,999,1002.3,4.4,4.6,999,99
85,11,22,23,137,4,4.8,2.5,11.1,8.2,999,1002.3,5.1,4.6,999,99
85,11,23,0,241,9.5,11.5,2.6,11.1,8.1,999,1002.6,3.8,4.6,999,99
85,11,23,1,241,9.9,12.2,2.4,11.1,7.3,999,1003.6,3.2,4.6,999,99
85,11,23,2,238,8.6,10.7,2.2,11.1,6.6,999,1004.9,3.4,4.6,999,99
85,11,23,3,222,8.1,10.3,2.1,10,6.5,999,1006.4,3.8,4.6,999,99
85,11,23,4,206,6.7,8.5,2.1,11.1,6.9,999,1007.7,4.2,4.6,999,99
85,11,23,5,189,6,7,2.1,10,7.1,999,1008.8,4.6,4.6,999,99
85,11,23,6,189,6.2,7.5,1.9,10,7.2,999,1009.8,4.9,4.6,999,99
85,11,23,7,174,6.6,8.3,1.8,10,7.1,999,1010.8,4.5,4.5,999,99
85,11,23,8,162,6,7.3,2,10,7.4,999,1011.6,4.5,4.5,999,99
85,11,23,9,149,6.4,7.6,2.1,10,7.4,999,1012.1,4.5,4.5,999,99
85,11,23,10,141,7.4,9.4,1.9,10,6.9,999,1012.3,4.6,4.5,999,99
85,11,23,11,132,7.7,9.7,2.2,10,7.1,999,1012.4,4.7,4.5,999,99
85,11,23,12,114,7.5,9.8,2.2,10,6.7,999,1011.9,4.7,4.5,999,99
85,11,23,13,110,9.4,12.6,2.1,10,6.5,999,1011,4.8,4.5,999,99
85,11,23,14,105,10.8,15.2,2.3,10,6.1,999,1009.8,4.4,4.6,999,99
85,11,23,15,117,9.9,13.3,2.6,10,6.3,999,1009.1,4.5,4.5,999,99
85,11,23,16,141,10.1,13.4,2.7,10,6.5,999,1008.7,5,4.5,999,99
85,11,23,17,149,9.9,12.6,2.5,10,6.4,999,1008.8,4.7,4.5,999,99
85,11,23,18,166,11.3,17.2,2.7,9.1,6.5,999,1009.3,4,4.5,999,99
85,11,23,19,177,12,16.1,2.9,9.1,6.6,999,1010.2,4.5,4.5,999,99
85,11,23,20,181,10.6,13.7,2.8,10,6.7,999,1011.5,5.1,4.5,999,99
85,11,23,21,181,11.1,14,2.9,8.3,6.6,999,1012.5,5.3,4.5,999,99
85,11,23,22,169,10.2,12.2,2.8,7.7,6.5,999,1013.4,5.2,4.5,999,99
85,11,23,23,174,9.2,10.9,2.7,8.3,6.7,999,1013.6,5.3,4.5,999,99
85,11,24,0,169,9.7,12.7,2.9,8.3,6.7,999,1013.4,5.2,4.5,999,99
85,11,24,1,160,9.2,11.1,2.9,8.3,6.8,999,1013.4,5.1,4.5,999,99
85,11,24,2,157,10.4,12.6,2.8,8.3,6.6,999,1013.3,5.1,4.5,999,99
85,11,24,3,155,8.5,10.9,2.8,8.3,6.5,999,1013.3,4.9,4.5,999,99
85,11,24,4,158,9.1,10.9,2.7,7.7,6.2,999,1013.4,4.9,4.5,999,99
85,11,24,5,152,8.9,10.8,2.7,7.7,6.2,999,1013.2,4.8,4.5,999,99
85,11,24,6,153,10.1,13.3,2.5,8.3,6.1,999,1012.4,4.7,4.5,999,99
85,11,24,7,154,10.3,12.6,2.6,7.7,6.3,999,1012.2,4.9,4.5,999,99
85,11,24,8,158,11.8,15.3,2.7,7.1,6.2,999,1011.7,4.3,4.5,999,99
85,11,24,9,156,11.5,16.5,2.6,7.7,6,999,1011.2,4.9,4.5,999,99
85,11,24,10,149,11.7,14.4,2.6,7.7,6.2,999,1010.5,4.8,4.5,999,99
85,11,24,11,143,12.2,15.5,2.6,7.7,6.2,999,1009.2,4.7,4.5,999,99
85,11,24,12,144,13.3,17,2.8,7.7,6.1,999,1008.1,4.8,4.5,999,99
85,11,24,13,139,14.4,19.3,3.1,7.7,6.3,999,1006.6,4.7,4.5,999,99
85,11,24,14,139,14.5,18.6,3.5,8.3,6.6,999,1004.7,4.8,4.5,999,99
85,11,24,15,136,14.5,18.7,3.6,8.3,6.6,999,1002.6,4.8,4.5,999,99
85,11,24,16,134,16,21.5,4.1,8.3,6.7,999,1000.8,4.5,4.5,999,99
85,11,24,17,132,17.5,23.7,4.7,8.3,7.1,999,998.4,4.6,4.6,999,99
85,11,24,18,134,17.8,24.8,4.8,9.1,7.1,999,996.5,4.3,4.6,999,99
85,11,24,19,135,19.3,26.1,5.5,10,7.6,999,994.4,4.1,4.6,999,99
85,11,24,20,131,19,27.5,6.5,10,8.1,999,992.8,3.8,4.6,999,99
85,11,24,21,135,20.2,26.5,6.7,10,8.2,999,991.1,4.1,4.6,999,99
85,11,24,22,139,18.3,24.4,7.6,11.1,9,999,989.4,4.4,4.6,999,99
85,11,24,23,142,19.1,25.1,7.4,11.1,9.1,999,987.9,4.7,4.6,999,99
85,11,25,0,142,17.6,24.2,8.3,12.5,9.7,999,986.2,5.5,4.6,999,99
85,11,25,1,148,17.2,23.7,8,12.5,9.8,999,985.5,5.8,4.6,999,99
85,11,25,2,163,15.2,20,8.2,12.5,9.8,999,986.3,5.6,4.6,999,99
85,11,25,3,175,14.4,18.1,8.3,12.5,10.4,999,987.3,5.4,4.6,999,99
85,11,25,4,186,12.9,18.2,7.1,14.3,9.5,999,989,5.3,4.6,999,99
85,11,25,5,192,12.6,17.1,6.9,12.5,9.6,999,990.8,5.1,4.5,999,99
85,11,25,6,199,13.2,17.4,6,12.5,9,999,992.2,5,4.5,999,99
85,11,25,7,205,12,16.5,7,12.5,9.6,999,993.5,5,4.5,999,99
85,11,25,8,207,11.7,15.3,6.9,12.5,9.6,999,995.1,4.8,4.5,999,99
85,11,25,9,204,9.6,12.6,5.5,12.5,8.8,999,996.5,4.8,4.5,999,99
85,11,25,10,203,8.6,10.9,5.6,11.1,8.8,999,997.5,4.1,4.5,999,99
85,11,25,11,212,9.7,13.7,6,11.1,9,999,998.2,4.4,4.5,999,99
85,11,25,12,202,9.6,12,6.1,12.5,9.2,999,998.8,4.2,4.5,999,99
85,11,25,13,221,7.5,10.5,6.5,12.5,9.2,999,999.1,3.6,4.5,999,99
85,11,25,14,216,8.2,10.8,6.9,14.3,9.8,999,999.1,3.7,4.5,999,99
85,11,25,15,210,8,10.1,6.2,12.5,9.4,999,999.4,3.7,4.5,999,99
85,11,25,16,184,8,10.2,5.8,14.3,9.8,999,999.2,3.3,4.5,999,99
85,11,25,17,170,6.2,7.9,5.9,14.3,9.8,999,998.7,3.7,4.5,999,99
85,11,25,18,170,8.1,9.9,4.8,12.5,9.1,999,997.7,3.8,4.5,999,99
85,11,25,19,161,7.1,8.6,5.2,12.5,9.5,999,997.3,3.7,4.5,999,99
85,11,25,20,146,7.4,8.6,5,12.5,9.3,999,996,3.6,4.5,999,99
85,11,25,21,142,9,11.3,4.8,12.5,9.3,999,994.5,3.3,4.5,999,99
85,11,25,22,121,7,9.4,4.7,12.5,9.2,999,992.6,3.2,4.5,999,99
85,11,25,23,121,10.8,13.8,4.1,12.5,8.6,999,990.3,3.4,4.5,999,99
85,11,26,0,114,10.2,13.6,3.8,11.1,7.7,999,987.6,1,4.5,999,99
85,11,26,1,104,10.7,14.5,3.8,12.5,7.7,999,984.3,1.5,4.5,999,99
85,11,26,2,91,11.6,15.6,3.8,12.5,7.4,999,981.3,1.3,4.5,999,99
85,11,26,3,79,12.7,18.4,3.5,11.1,6.8,999,977.8,1.6,4.5,999,99
85,11,26,4,69,13.8,20.4,3.6,11.1,7,999,974.6,1.6,4.5,999,99
85,11,26,5,59,14.9,21.2,3.7,7.7,7,999,971.8,1.5,4.5,999,99
85,11,26,6,44,13.5,19.2,3.9,8.3,6.9,999,970.7,1.6,4.5,999,99
85,11,26,7,37,14.5,20.7,4.1,8.3,7.1,999,970,1.9,4.5,999,99
85,11,26,8,24,14.1,19.8,4.2,9.1,7.2,999,970.3,2,4.5,999,99
85,11,26,9,8,12.6,19,4.6,10,7.5,999,971.9,2.4,4.5,999,99
85,11,26,10,347,12.9,18.7,5,10,7.8,999,974,2.6,4.5,999,99
85,11,26,11,334,13.1,18.3,4.7,11.1,7.6,999,976.5,2.7,4.5,999,99
85,11,26,12,319,12.8,16.4,5.1,10,7.9,999,979.3,2.9,4.5,999,99
85,11,26,13,312,11.6,15.4,4.6,10,7.5,999,981.6,2.2,4.4,999,99
85,11,26,14,305,13.2,18,4.3,10,7.4,999,983.5,2.3,4.4,999,99
85,11,26,15,295,12.5,16.8,4.2,11.1,7.4,999,985.4,1.7,4.3,999,99
85,11,26,16,291,13.3,17.9,4,10,7.3,999,986.9,2.6,4.4,999,99
85,11,26,17,287,12.7,16.8,3.7,10,7,999,988.2,2.9,4.4,999,99
85,11,26,18,283,12.3,15.9,3.7,11.1,7,999,989.1,2.8,4.4,999,99
85,11,26,19,280,15.2,19.8,4,10,7.2,999,989.6,3.1,4.4,999,99
85,11,26,20,274,13.1,17.6,3.9,8.3,6.8,999,991,3.3,4.4,999,99
85,11,26,21,270,13.5,18.2,4.2,8.3,7.3,999,991.4,3.3,4.4,999,99
85,11,26,22,269,11.7,15.5,4.8,9.1,7.7,999,991.9,3.5,4.4,999,99
85,11,26,23,270,12.6,16.8,4.4,9.1,7.7,999,992.3,3.1,4.4,999,99
85,11,27,0,263,11.8,14.9,4.3,9.1,7.5,999,992.4,3.3,4.4,999,99
85,11,27,1,261,11.9,15,3.6,14.3,7.3,999,992.3,3.4,4.4,999,99
85,11,27,2,246,10.7,13.9,4,9.1,7.6,999,992.2,3.1,4.4,999,99
85,11,27,3,242,10.9,13.7,3.6,9.1,7.5,999,991.9,2.2,4.4,999,99
85,11,27,4,250,9.7,11.2,4,9.1,8,999,991.9,2.4,4.4,999,99
85,11,27,5,229,6.9,8.9,3.9,14.3,7.9,999,992,1.6,4.4,999,99
85,11,27,6,254,9.7,12.7,4,12.5,8.2,999,991.6,2.1,4.5,999,99
85,11,27,7,272,7.6,9.4,3.7,14.3,7.8,999,991.9,0.4,4.5,999,99
85,11,27,8,259,9.8,12.9,3.6,12.5,7.7,999,992,2.5,4.5,999,99
85,11,27,9,255,10,12.9,3.9,14.3,7.7,999,992.3,2.1,4.5,999,99
85,11,27,10,251,10.8,13.9,3.8,14.3,7.9,999,992.3,2.2,4.5,999,99
85,11,27,11,260,10.6,14.2,3.5,14.3,7.3,999,992.6,1.6,4.4,999,99
85,11,27,12,247,11.5,15.3,3.4,14.3,7.3,999,992.8,1.6,4.4,999,99
85,11,27,13,253,13.1,18.3,3.6,14.3,7.5,999,992.9,1,4.4,999,99
85,11,27,14,260,15.5,20.3,3.5,14.3,7.1,999,993.2,0.2,4.4,999,99
85,11,27,15,249,13.6,16.9,3.6,7.1,7.4,999,993.8,1.6,4.4,999,99
85,11,27,16,241,12.5,16.4,3.9,14.3,7.8,999,994.4,2.1,4.4,999,99
85,11,27,17,257,12.5,15.9,3.7,9.1,7.2,999,995.4,1,4.4,999,99
85,11,27,18,264,10.4,14.4,4.2,8.3,7.7,999,996.1,1.7,4.4,999,99
85,11,27,19,250,9.7,12.8,99,99,99,999,996.6,3.2,4.4,999,99
85,11,27,20,245,10.2,12.9,3.9,9.1,8,999,997.2,3.4,4.4,999,99
85,11,27,21,227,9.1,11.6,3.9,11.1,7.7,999,997.7,3.1,4.4,999,99
85,11,27,22,224,8.3,10.5,3.7,10,7.7,999,997.9,2.8,4.4,999,99
85,11,27,23,237,6.7,8.2,3.9,10,7.9,999,998.1,2.5,4.4,999,99
85,11,28,0,248,8.9,10.9,3.4,11.1,7.5,999,998.9,3.4,4.4,999,99
85,11,28,1,229,9.1,11.3,3.3,11.1,7.3,999,999.3,3,4.4,999,99
85,11,28,2,215,9.6,12.1,3.5,14.3,7.8,999,999.5,2.2,4.4,999,99
85,11,28,3,216,10.4,13.8,3.4,12.5,7.4,999,999,2.7,4.4,999,99
85,11,28,4,224,12.4,17.4,3.8,10,7.5,999,998.9,2.2,4.4,999,99
85,11,28,5,222,11.8,14.9,3.8,11.1,7.5,999,999,3.2,4.4,999,99
85,11,28,6,224,11.7,15.2,4,12.5,7.8,999,999.4,3.3,4.4,999,99
85,11,28,7,216,9.9,12.4,4.3,12.5,8,999,999.3,3.2,4.4,999,99
85,11,28,8,211,7.4,9.2,4.6,12.5,8.6,999,999.2,3,4.4,999,99
85,11,28,9,210,7.4,9.2,4.6,11.1,8.4,999,998.9,3.3,4.4,999,99
85,11,28,10,205,5.8,7.4,4.6,12.5,8.9,999,998.4,3.3,4.4,999,99
85,11,28,11,193,4.6,5.8,4.2,11.1,8.6,999,997.8,3.5,4.4,999,99
85,11,28,12,234,4,5.6,4.4,11.1,8.6,999,997.5,2.8,4.4,999,99
85,11,28,13,249,4.3,5.5,4.4,12.5,8.9,999,996.5,2.9,4.4,999,99
85,11,28,14,273,4.2,5.5,3.8,12.5,8.8,999,995.5,2.5,4.4,999,99
85,11,28,15,298,4,5.5,3.9,12.5,8.8,999,995,2,4.4,999,99
85,11,28,16,307,4.2,5.9,3.2,12.5,8.5,999,994.5,2.3,4.4,999,99
85,11,28,17,307,5.1,6.9,3.2,12.5,8.7,999,993.9,2.3,4.3,999,99
85,11,28,18,356,5.8,7.2,3,12.5,8.4,999,993.8,2.6,4.3,999,99
85,11,28,19,338,8,10.9,3,12.5,8.5,999,993.9,2.1,4.3,999,99
85,11,28,20,337,9.6,11.8,2.8,12.5,8.3,999,993.9,2.1,4.3,999,99
85,11,28,21,328,10.1,12.7,2.9,12.5,8,999,994.3,2.5,4.3,999,99
85,11,28,22,326,10.5,13.5,2.9,12.5,7.6,999,994.7,2.6,4.3,999,99
85,11,28,23,325,11.2,14.8,2.9,12.5,7.4,999,994.8,2.6,4.4,999,99
85,11,29,0,322,11.7,15.1,3.1,12.5,7.2,999,994.8,2.7,4.4,999,99
85,11,29,1,321,13.3,17.4,3.2,11.1,6.9,999,995.1,2.6,4.4,999,99
85,11,29,2,318,13.5,17,2.9,12.5,6.5,999,995.6,2.6,4.5,999,99
85,11,29,3,319,13.6,18.2,3.1,6.7,6.5,999,996.1,2.4,4.6,999,99
85,11,29,4,315,14.1,18.5,3.2,6.7,6.7,999,996.5,2.6,4.6,999,99
85,11,29,5,315,13.8,17.9,3.2,7.1,6.5,999,997.2,2.6,4.6,999,99
85,11,29,6,310,13.9,18.5,3.5,7.1,6.6,999,997.8,2.5,4.6,999,99
85,11,29,7,312,13.7,18.3,3.7,7.1,6.6,999,998.4,2.6,4.6,999,99
85,11,29,8,307,13.3,17.2,3.7,7.7,6.6,999,999.1,2.5,4.6,999,99
85,11,29,9,307,13.1,17.3,3.3,7.7,6.5,999,999.9,2.6,4.5,999,99
85,11,29,10,305,13.4,17.9,3.6,7.7,6.8,999,1000.5,2.5,4.5,999,99
85,11,29,11,297,13.5,17.4,3.7,7.7,6.9,999,1001.1,2.4,4.5,999,99
85,11,29,12,300,12.5,18.2,3.8,7.7,6.8,999,1001.6,2.5,4.5,999,99
85,11,29,13,300,12.7,15.5,4,7.7,7.1,999,1002.3,2.2,4.5,999,99
85,11,29,14,300,12.4,15.6,3.6,12.5,7.1,999,1003.2,2.3,4.5,999,99
85,11,29,15,301,12.4,15.8,3.7,7.7,7.1,999,1003.4,2.2,4.5,999,99
85,11,29,16,301,11.5,14.8,3.7,7.7,7.1,999,1003.3,2.3,4.5,999,99
